Lieferant;EAN-Nummer;Bestellnummer;Vorgang;Jahr;Belegnummer;Bezeichnung 2;Liefertermin Belegposition;Artikelnummer;Referenznummer;Artikelmatchcode;Menge Belegposition;<Offene Menge (vorgangsbezogen);ME;Erfüllt Vorgang;Erfüllt Position;Wkz_Wert;Wkz_Bezeichnung;Preiskennzeichen;Besteuerungsart_Wert;Besteuerungsart_Bezeichnung;Artikelgruppe_Wert;Artikelgruppe_Bezeichnung
70001;;60001R0A7#B0;3667;2025;10004;60001R0A7#B0;14.02.2025;102588;;Klappe Komplett, Levante, Circle.Tech;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001R0A7#B0;3667;2025;10004;60001R0A7#B0;14.02.2025;102588;;Klappe Komplett, Levante, Circle.Tech;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;6000225A1#N;3674;2025;10011;6000225A1#N;28.02.2025;103103;;Glasscheibe Kochfeld Brera;10;6;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;6000225A1#N;3674;2025;10011;6000225A1#N;28.02.2025;103103;;Glasscheibe Kochfeld Brera;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60000M3C2#X;3682;2025;10013;60000M3C2#X;12.03.2025;100788;;Klappe, Mod Quasar Fasteel, 90cm;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60000Y7A2#I;3685;2025;10015;60000Y7A2#I;14.03.2025;103820;;Paneel Randabsaugung, Mod Mirabilia;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;105040199;3697;2025;10023;105040199;21.03.2025;100592;;Halogenstrahler, komplett, eckig;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;105080294;3704;2025;10027;105080294;14.03.2025;100637;;Schaltung komplett, Mod Mercurio;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CLEW90.E3P2#EUN490F;3723;2025;10043;Induktionskochfeld mit Absaugung 89x52cm -800m/h;26.03.2025;103379;;LEVEL ONE 90;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;;101290503;3728;2025;10048;50001Y140#N;02.05.2025;102634;;Lichtabdeckung seitlich, Mod Light;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CSWN54.E0P7#ZZZE461F;3730;2025;10049;Circle.Tech - Inselhaube - 600mł/h;14.04.2025;101916;;SOPHIE IS 54CM - MESSING ANTIK;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;CPLN90.E23P2#ZZZN490F;3731;2025;10050;Wandhaube 90 cm Schwarz;28.04.2025;103216;;PLANE (PLUS) W 90 SCHWARZ;4;4;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;;30506025F#46;3743;2025;10059;30506025F#46 ersetzt durch 10506070T#46;16.05.2025;101825;;Gebläse, Kunststoff, 600mł/h, Virgola;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8034122713656#;KACL.457#NF;3745;2025;10153;KACL.457#NF;16.05.2025;102958;;Glasrahmen weiß Verso 55 Evo;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0B6#F;3743;2025;10059;60001I0B6#F;16.05.2025;103828;;Glasrahmen weiß Verso 55 Evo;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0B6#F;3743;2025;10059;60001I0B6#F;16.05.2025;103828;;Glasrahmen weiß Verso 55 Evo;5;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;30506025F#46;3743;2025;10059;30506025F#46 ersetzt durch 10506070T#46;16.05.2025;101825;;Gebläse, Kunststoff, 600mł/h, Virgola;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001Y0A1#8;3750;2025;10063;60001Y0A1#8;06.06.2025;103258;;Klappe für Cover 85 Bronze;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CPLN90.E23P2#ZZZI490F;3761;2025;10068;Wandhaube 90 cm Edelstahl;26.05.2025;103215;;PLANE (PLUS) W 90 EDELSTAHL;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;KACL.1042;3761;2025;10068;KACL.1042 Carbon.Zeo Microtech - regenerierbar;26.05.2025;103378;;UMLUFTFILTER MICROTECH - LEVEL;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;;500021845#N+ 500021840#N0;3763;2025;10069;500021840#N0;04.07.2025;103074;;Tablethalter Shelf;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CLUI20.E0P1#NEUI491F;3764;2025;10070;Inselhaube 120 cm - Lichtleisten WEISS;30.07.2025;100184;;LUMEN IS 120;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CUZQ76.06P8#ZZZC461F;3764;2025;10070;Induktionskochfeld mit Absaugung Umluft - 76cm;30.07.2025;103881;;ZERO EASY 76 - MATT  UMLUFT;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CUZQ90.06P8#ZZZC461F;3764;2025;10070;Induktionskochfeld mit Absaugung Umluft - 84cm;30.07.2025;103880;;ZERO EASY 84 - MATT UMLUFT;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CBRW75.00P8#ZZZC490F;3764;2025;10070;Induktionskochfeld mit Absaugung 75x51,5cm -800m/h;30.07.2025;103879;;BRERA 75 - MATT;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;P01F8842.00#ZZZN4EUF;3764;2025;10070;88x42cm mit Fernbedienung für Dunstabzug;30.07.2025;101693;;INDUKTIONSKOCHFELD 88CM - FERNBEDIENUNG AUSLAUF!!;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;52;Kochfelder
70001;8,03412E+12;CBRW90.00P8#ZZZC490F;3764;2025;10070;Induktionskochfeld mit Absaugung 89x51,5cm -800m/h;30.07.2025;103878;;BRERA 90 - MATT;12;12;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CLEW90.E3P2#EUN490F;3764;2025;10070;Induktionskochfeld mit Absaugung 89x52cm -800m/h;30.07.2025;103379;;LEVEL ONE 90;4;4;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CLEW90.E2P2#EUN490F;3764;2025;10070;Arbeitsplattenhaube 76,9cm - ohne Dekor - 800m/h;30.07.2025;103380;;LEVEL INVISIBLE 90;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CVXN55.E0P2#ZZZF490F;3766;2025;10072;Wandhaube 55 cm Glasfront weiss;20.05.2025;103343;;VERSO 55 WEISS - EVO;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;;;3768;2025;10074;405010016#4;27.06.2025;103400;;Elektronik Virgola, 3 speed;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CUZQ76.06P8#ZZZC461F;3775;2025;10079;Induktionskochfeld mit Absaugung Umluft - 76cm;09.07.2025;103881;;ZERO EASY 76 - MATT  UMLUFT;99;99;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;;105059500;3778;2025;10081;105059500;18.07.2025;101437;;Antrieb (Motor) für Paneel, Mod Butterfly;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CUZQ90.06P8#ZZZC461F;3779;2025;10082;Induktionskochfeld mit Absaugung Umluft - 84cm;28.07.2025;103880;;ZERO EASY 84 - MATT UMLUFT;9;7;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CBRW75.00P8#ZZZC490F;3779;2025;10082;Induktionskochfeld mit Absaugung 75x51,5cm -800m/h;28.07.2025;103879;;BRERA 75 - MATT;9;9;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CBRW90.00P8#ZZZC490F;3779;2025;10082;Induktionskochfeld mit Absaugung 89x51,5cm -800m/h;28.07.2025;103878;;BRERA 90 - MATT;9;9;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;;101080121;3781;2025;10083;101080121;16.06.2025;100489;;Metallfettfilter für Plane 70cm;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;;3785;2025;10086;Dunstabzugsmodul 90cm- schwarz - 800mł/h;07.07.2025;103853;;BROOKLYN DUNSTABZUG 90CM SCHWARZ;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;60;Elements
70001;8,03412E+12;CLTI20.E0P2#BRSN451F;3787;2025;10088;Inselhaube 120 cm Bronze;17.07.2025;103130;;LIGHT IS 120 BRONZE;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;KACL.1052#NF;3789;2025;10090;Ansatzelement 60cm Rechts/Links - KACL.1052#NF;28.07.2025;103855;;BROOKLYN ANSATZELEMENT 60CM SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CPLN90.E21P2#ZZZH490F;3789;2025;10090;Wandhaube - 90 cm - Schwarz - 800 mł/h;28.07.2025;103905;;PLANE NO DROP W 90 SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CLEW90.E3P2#EUN490F;3800;2025;10099;Induktionskochfeld mit Absaugung 89x52cm -800m/h;09.07.2025;103379;;LEVEL ONE 90;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;;60001F3A1#Q;3803;2025;10101;60001F3A1#Q;19.09.2025;100852;;Glasscheibe, oben, Mod Flipper 85cm, schwarz satin;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CVJN60.E16P2#ZZZ3490F;3806;2025;10104;Einbauhaube 60cm Edelstahl;14.07.2025;102867;;VIRGOLA NRS 60 EDELSTAHL;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;121;Einbau NRS
70001;8,03412E+12;KACL.786#41F;3807;2025;10105;150er Anschluss;08.09.2025;101064;;EXTERN AWG  1.000;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8034122707686;KCVJN.00#3;4855;2025;10170;Schacht Move / Virgola teleskopierbar KCVJN.00#3;08.09.2025;101307;;SCHACHT MOVE/VIRGOLA EDELSTAHL 185+185 KCVJN.00#3;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Z+X47+Q47+Q47:W47
70001;8,03412E+12;KCVJN.05#3;3807;2025;10105;Schacht Move / Virgola teleskopierbar KCVJN.05#3;08.09.2025;101792;;SCHACHT MOVE/VIRGOLA EDELSTAHL 270+320 KCVJN.05#3;50;50;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KCQAN.00#B;3807;2025;10105;KCQAN.00#B  Grund- und Teleskopschacht  WEISS;08.09.2025;102290;;SCHACHT WAND EXTRA BREIT - WEISS;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.453#NF;3807;2025;10105;Ablagemodul 30cm schwarz für Monolith KACL.453#NF;08.09.2025;102900;;MONOLITH ABLAGE 30CM SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CGRW50.E3P2#EUI490F;3807;2025;10105;Lüfterbaustein 50cm Edelstahl - EEK A+;08.09.2025;103272;;LÜFTERBAUSTEIN (PLUS) 50 GREEN TECH  - NEU 04-24;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CVXN55.E0P2#ZZZF490F;3807;2025;10105;Wandhaube 55 cm Glasfront weiss;08.09.2025;103343;;VERSO 55 WEISS - EVO;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CVXN85.E0P2#ZZZA490F;3807;2025;10105;Wandhaube 85 cm Glasfront grau;08.09.2025;103345;;VERSO 85 GRAU - EVO;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;KACL.557#N;3807;2025;10105;Verlängerung Inselhaube 1200mm Schwarz;08.09.2025;103358;;SCHACHT H1200 INSEL SCHWARZ  KACL.557#N;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.958#NF;3807;2025;10105;Carbon.Zeo für kopffrei Hauben KACL.958#NF;08.09.2025;102286;;UMLUFTBOX - Kopffreihauben - SCHWARZ;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CQPN80.E0P2#ZZZN491F;3807;2025;10105;Wandhaube 80 cm. Glasfront schwarz;08.09.2025;100337;;QUASAR 80 SCHWARZ;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;103050103;3808;2025;10106;103050103;12.09.2025;102279;;Filter 206x139 103050103;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0B8#N;3808;2025;10106;60001I0B8#N;12.09.2025;103885;;Glasrahmen schwarz Verso 85;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;P01F5851.00#ZZZN400F;3809;2025;10107;58x51cm - 7.400W mit Fernbedienung für Dunstabzug;08.09.2025;102829;;INDUKTIONSKOCHFELD 58CM - NEU - FERNBE EVTL UMBAU;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;52;Kochfelder
70001;8,03412E+12;CLTI20.E0P2#BRSN451F;3810;2025;10108;Inselhaube 120 cm Bronze;21.07.2025;103130;;LIGHT IS 120 BRONZE;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CGIW50.E26P2#EUN490F;3813;2025;10110;Lüfterbaustein 50 cm - Schwarz- 800mł/h;08.09.2025;103228;;LÜFTERBAUSTEIN (PLUS) 50 SCHWARZ;15;15;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CLUN90.E0P1#NEUI491F;3813;2025;10110;Wandhaube 90 cm - Lichtleiste in WEISS;08.09.2025;100182;;LUMEN W 90;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CLUI90.E0P1#NEUI491F;3813;2025;10110;Inselhaube 90 cm - Lichtleisten in WEISS;08.09.2025;100187;;LUMEN IS 90;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CQPN80.E0P2#ZZZN491F;3815;2025;10112;Wandhaube 80 cm. Glasfront schwarz;15.09.2025;100337;;QUASAR 80 SCHWARZ;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;KACL.786#41F;3815;2025;10112;150er Anschluss;15.09.2025;101064;;EXTERN AWG  1.000;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CVJN90.E23P2#ZZZN490F;3815;2025;10112;Wandhaube 90 cm schwarz - 800m3/h;15.09.2025;103115;;VIRGOLA NO-DROP TOUCH 90 SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CGIW70.E26P2#EUB490F;3815;2025;10112;Lüfterbaustein 70 cm - Weiß - 800mł/h;15.09.2025;103232;;LÜFTERBAUSTEIN (PLUS) 70 WEISS;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CGRW50.E3P2#EUI490F;3815;2025;10112;Lüfterbaustein 50cm Edelstahl - EEK A+;15.09.2025;103272;;LÜFTERBAUSTEIN (PLUS) 50 GREEN TECH  - NEU 04-24;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;;3815;2025;10112;KACL.1039 Carbon.Zeo Microtech;15.09.2025;103348;;UMLUFTFILTER - CARBON.ZEO MICROTECH - KACL.1039;50;50;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8034122476704;CDCN60.E0P7#ZZZD461F;3815;2025;10163;Circle.Tech - Inselhaube - 600mł/h;15.09.2025;101921;;DAMA IS 60 - GRAU;3;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8034122476728;CDCN60.E0P7#ZZZU461F;3815;2025;10163;Circle.Tech - Inselhaube - 600mł/h;15.09.2025;101923;;DAMA IS 60 - KUPFER;3;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;CLVI20.E1P7#ZZZ7461F;3815;2025;10112;Circle.Tech - Inselhaube - 600mł/h;15.09.2025;103393;;LEVANTE IS 120CM - GRAU ALL MATT- PLATTE SCHWARZ;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;;60001R9A6#N;3816;2025;10113;60001R9A6#N;26.09.2025;102235;;Glasscheibe Induktionskochfeld Quantum;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;50001B232#B0;3816;2025;10113;50001B232#B0 neue Ausf.;26.09.2025;102033;;Keramikschale Marilyn Insel weiss;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60000F4A1#X;3816;2025;10113;60000F4A1#X;26.09.2025;102019;;Paneel Randabsaugung Mira Insel Fasteel;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;30506065F#47;3821;2025;10114;30506065F#47;09.10.2025;102257;;Gebläse, Motor TANG SP T60;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;103050102;3821;2025;10114;Aktivkohlefilter Typ A (1 Paar);09.10.2025;101115;;FILTER TYP A - 103050102;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;;500016320#I;3821;2025;10114;500016320#I;09.10.2025;100746;;Kamin, Mod Aria + Flipper,NRS Edelstahl;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;500016320#I;3821;2025;10114;500016320#I;09.10.2025;100746;;Kamin, Mod Aria + Flipper,NRS Edelstahl;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;KACL.1039;3823;2025;10115;KACL.1039 Carbon.Zeo Microtech;09.10.2025;103348;;UMLUFTFILTER - CARBON.ZEO MICROTECH - KACL.1039;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;;60001I0B6#A;3823;2025;10115;60001I0B6#A;09.10.2025;103935;;Glasrahmen grau Verso 55 Evo;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;101080253;3823;2025;10115;101080253 Verso;09.10.2025;102013;;Metallfilter Edelstahl 355x182,5mm Verso 55+85cm;30;30;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;KACL.934;3824;2025;10116;KACL.934 Umluftfilter Carbon.Zeo Move;17.10.2025;101084;;FILTER MOVE CARBON.ZEO;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;;101120305;3824;2025;10116;101120305;17.10.2025;102450;;Schraube für Glasbodenträger, Move;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0B5#N;3824;2025;10116;60001I0B5#N;17.10.2025;103376;;Glasrahmen schwarz Verso 85;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001R9A6#N;3825;2025;10117;60001R9A6#N;17.10.2025;102235;;Glasscheibe Induktionskochfeld Quantum;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;KACL.750#2;3825;2025;10117;KACL.750#2;17.10.2025;103169;;Stellage LUX IS 90;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;105040239 MIT DYNAMIK;3825;2025;10117;105040239 MIT DYNAMIK;17.10.2025;102240;;LED Leuchte komplett rechteckig 1W 12V MIT DYNAMIK;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;105070294;3826;2025;10118;105070294;17.10.2025;102795;;Bedienfeld Induktion -  Sintesi, Quantum Pro;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;30506073F#49;3826;2025;10118;30506073F#49;17.10.2025;101434;;Gebläse, Kunststoff, 800mł/h, 150mm;75;75;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;500014904#I;3826;2025;10118;500014904#I;17.10.2025;100739;;Kamin, Mod Lumina Wand NRS, Edelstahl;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
