Lieferant;EAN-Nummer;Bestellnummer;Vorgang;Jahr;Belegnummer;Bezeichnung 2;Liefertermin Belegposition;Artikelnummer;Referenznummer;Artikelmatchcode;Menge Belegposition;<Offene Menge (vorgangsbezogen);ME;Erfüllt Vorgang;Erfüllt Position;Wkz_Wert;Wkz_Bezeichnung;Preiskennzeichen;Besteuerungsart_Wert;Besteuerungsart_Bezeichnung;Artikelgruppe_Wert;Artikelgruppe_Bezeichnung
70001;8,03412E+12;CVXN85.E1P2#ZZZN490F;3841;2025;10129;Wandhaube 85 cm Glas schwarz;24.10.2025;102638;;VERSO NRS 85 SCHWARZ;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;CVJN90.E17P2#ZZZN460F;3841;2025;10129;Wandhaube 90cm schwarz;24.10.2025;102651;;VIRGOLA 90 SCHWARZ ** neuer Filter **;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CUZQ90.04P8#ZZZN461F;3841;2025;10129;Induktionskochfeld mit Absaugung UMLUFT;24.10.2025;102769;;QUANTUM PRO EASY - UMLUFT;4;4;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CUZQ90.06P8#ZZZN461F;3841;2025;10129;Induktionskochfeld mit Absaugung Umluft - 84cm;24.10.2025;102887;;ZERO EASY 84 UMLUFT;12;12;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;KACL.458#3F;3841;2025;10129; KACL.458#3F Schale für Regalboden 90cm;24.10.2025;102960;;SHELF REGALBODEN-SCHALE 90 KACL.458#3F;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;SCO5000U.00#SSF;3841;2025;10129;Spüle Edelstahl 500x400mm;24.10.2025;102967;;COMO 50  ED U;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;41;Spülen
70001;8,03412E+12;CVGN88.E0P7#ZZZZ461F;3841;2025;10129;Circle.Tech - Inselhaube - 600mł/h - Grigio Ferro;24.10.2025;103112;;VOGUE IS 88cm - SCHWARZGRAU;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;CPAW70.E1P1#ZZZB490F;3841;2025;10129;Lüfterbaustein 76 cm Weiß -  800m3/h;24.10.2025;103136;;PARALLEL 70 WEISS;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CPLN90.E23P2#EUI490F;3841;2025;10129;Wandhaube 90 cm Edelstahl;24.10.2025;103215;;PLANE (PLUS) W 90 EDELSTAHL;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CGIW50.E26P2#EUI490F;3841;2025;10129;Lüfterbaustein 50 cm - Edelstahl - 800mł/h;24.10.2025;103227;;LÜFTERBAUSTEIN (PLUS) 50 EDELSTAHL;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CGIW70.E26P2#EUI490F;3841;2025;10129;Lüfterbaustein 70 cm - Edelstahl - 800mł/h;24.10.2025;103230;;LÜFTERBAUSTEIN (PLUS) 70 EDELSTAHL *alt 100174 *;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CGIW70.E26P2#EUN490F;3841;2025;10129;Lüfterbaustein 70 cm - Schwarz - 800mł/h;24.10.2025;103231;;LÜFTERBAUSTEIN (PLUS) 70 SCHWARZ;4;4;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;;KACL.577#B;3841;2025;10129;Verlängerung Kopffreihaube 960mm Weiß;24.10.2025;103279;;SCHACHT H960 WAND KOPFFREI WEISS  KACL.577#B;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CSMI90.E3P2#ZZZB400F;3841;2025;10129;Deckenlüfter 90cm weiss - Haubenkörper;24.10.2025;103331;;STELLA (PLUS) 90 WEISS;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CSMI90.E3P2#ZZZI400F;3841;2025;10129;Deckenlüfter 90cm Edelstahl - Haubenkörper;24.10.2025;103332;;STELLA (PLUS) 90 EDELSTAHL;16;16;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CSMI90.E3P2#ZZZN400F;3841;2025;10129;Deckenlüfter 90cm schwarz - Haubenkörper;24.10.2025;103333;;STELLA (PLUS) 90 SCHWARZ;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CSMI20.E3P2#ZZZB400F;3841;2025;10129;Deckenlüfter 120cm Weiss - Haubenkörper;24.10.2025;103334;;STELLA (PLUS) 120 WEISS;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CMFI40.E14P2#EUB490F;3841;2025;10129;Inselhaube 40cm weiss;24.10.2025;103338;;MIRA (PLUS) IS 40 WHITE;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;170;sonstige Hauben Serien
70001;8,03412E+12;CMFI40.E14P2#EUI490F;3841;2025;10129;Inselhaube 40 cm Edelstahl;24.10.2025;103341;;MIRA (PLUS) IS 40 EDELSTAHL;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CVXN55.E0P2#ZZZF490F;3841;2025;10129;Wandhaube 55 cm Glasfront weiss;24.10.2025;103343;;VERSO 55 WEISS - EVO;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;KACL.1039;3841;2025;10129;KACL.1039 Carbon.Zeo Microtech;24.10.2025;103348;;UMLUFTFILTER - CARBON.ZEO MICROTECH - KACL.1039;50;50;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.1055;3841;2025;10129;KACL.1055 Carbon.Zeo Microtech - regenerierbar;24.10.2025;103823;;UMLUFTFILTER MICROTECH - VERSO EASY;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;;101079900;3843;2025;10131;101079900 identisch mit 101080119;31.10.2025;100477;;Metallfettfilter Base 23,5 x 24,5 101079900;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;105080379;3843;2025;10131;105080379;31.10.2025;100647;;Elektronik komplett (für Fernbedienung);2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001N6A3#B;3843;2025;10131;60001N6A3#B Dama-Soffio-Loop weiss;31.10.2025;101988;;Glasklappe rund weiss Soffio;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60000Q4B2#N;3843;2025;10131;60000Q4B2#N;31.10.2025;103803;;Kamin, Insel, schwarz, 320x260;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0A4#N;3843;2025;10131;60001I0A4#N;31.10.2025;102103;;Glasklappe schwarz Verso 85;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0A4#N;3843;2025;10131;60001I0A4#N;31.10.2025;102103;;Glasklappe schwarz Verso 85;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;101280411;3843;2025;10131;101280411;31.10.2025;102449;;Glasbodenträger, Move, ohne Schraube;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;101120305;3843;2025;10131;101120305;31.10.2025;102450;;Schraube für Glasbodenträger, Move;25;25;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0B5#N;3843;2025;10131;60001I0B5#N;31.10.2025;103376;;Glasrahmen schwarz Verso 85;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;60001I0B5#N;3843;2025;10131;60001I0B5#N;31.10.2025;103376;;Glasrahmen schwarz Verso 85;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;;6000316A1#N;3843;2025;10131;6000316A1#N;31.10.2025;103955;;Glasscheibe Induktionskochfeld 90 PLUS schwarz;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;300;Ersatzteile
70001;8,03412E+12;CFPN85.E0P2#ZZZF491F;3847;2025;10136;"Wandhaube 85 cm Glasfront weiss ""satin look""";27.10.2025;100098;;FLIPPER 85 WEISS;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CGBN90.00#RAAJ461F;3847;2025;10136;Wandhaube 90 cm, Stahlkörper anthrazit lackiert;27.10.2025;100104;;GINEVRA BOSTON 90 AN;6;6;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;170;sonstige Hauben Serien
70001;8,03412E+12;CLUN20.E0P1#NEUI491F;3847;2025;10136;Wandhaube 120 cm - Lichtleiste in WEISS;27.10.2025;100178;;LUMEN W 120;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CLMN90.00P2#NEUI490F;3847;2025;10136;Wandhaube 90cm (800mł/h) mit Edelstahlblende;27.10.2025;100191;;LUMINA NRS W 90 EDELSTAHL !! neuer Filter !;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;CMKN90.E0P2#ZZZN490F;3847;2025;10136;Flachlüfter 90cm Korpus Edelstahl Auszug schwarz;27.10.2025;100284;;MOVE 90 SCHWARZ neuer Filter;30;30;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CQPN20.E0P2#ZZZN491F;3847;2025;10136;Wandhaube 120 cm - Glasfront schwarz;27.10.2025;100333;;QUASAR 120 SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CQPN20.E0P2#ZZZF491F;3847;2025;10136;Wandhaube 120 - Glasfront weiss;27.10.2025;100334;;QUASAR 120 WEISS - AUSLAUF;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8034122331317;CPLN90.E5P2#ZZZI491F;3847;2025;10173;Wandhaube 90 cm Edelstahl;27.10.2025;100363;;STREAM 90 ED;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CVJN90.E0P2#ZZZ3461F;3847;2025;10136;Wandhaube 90cm Edelstahl;27.10.2025;100394;;VIRGOLA 90 EDELSTAHL ** neuer Filter **;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8034122347004;CENI66.E0P6#ZZZN441F;4123;2025;10136;E.ion - Inselhaube inkl. Carbon.Zeo Filter;27.10.2025;100414;;MARE IS 66 SCHWARZ;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;110;E.ion System
70001;8,03412E+12;CSAI58.E0P7#ZZZF461F;3847;2025;10136;Circle.Tech - Inselhaube - 600mł/h;27.10.2025;101918;;SOFFIO IS 58CM - WEISS SATINIERT;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;4,04629E+12;KACL.339;3847;2025;10136;zw. Falmec Flachkanal u System 222x89 - KACL.339;27.10.2025;101948;;ADAPTER FLACHKANAL 220x90;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CBRW90.00P8#ZZZN490F;3847;2025;10136;Induktionskochfeld mit Absaugung 89x51,5cm -800m/h;27.10.2025;101971;;BRERA 90;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;8,03412E+12;CZPI80.E0P7#ZZZH461F;3847;2025;10136;Circle.Tech - Inselhaube - 600mł/h;27.10.2025;102075;;SPAZIO IS 180CM - SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;CVYI20.E1P2#ZZZB400F;3847;2025;10136;Deckenlüfter 120cm Edelstahl - Haubenkörper;27.10.2025;102137;;ALBA 120CM - WEISS;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;KACL.162#A4F;3847;2025;10136;Lampe 22cm LED 4200K - kupfer antik KACL.162#A4F;27.10.2025;102305;;SOPHIE LAMPE 22CM - KUPFER ANTIK;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CLTI80.E0P2#NRSN451F;3847;2025;10136;Inselhaube 180 cm schwarz;27.10.2025;102624;;LIGHT IS 180 SCHWARZ;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CLTI20.E0P2#NRSN451F;3847;2025;10136;Inselhaube 120 cm schwarz;27.10.2025;102625;;LIGHT IS 120 SCHWARZ;8;8;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CVXN85.E1P2#ZZZN490F;3847;2025;10136;Wandhaube 85 cm Glas schwarz;27.10.2025;102638;;VERSO NRS 85 SCHWARZ;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;CVXN85.E1P2#ZZZF490F;3847;2025;10136;Wandhaube 85 cm Glas weiß;27.10.2025;102639;;VERSO NRS 85 WEISS;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;CLUN90.E14P2#NEUI490F;3847;2025;10136;Wandhaube 90cm Edelstahl;27.10.2025;102641;;LUMEN NRS W 90;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;KACL.1006;3847;2025;10136;KACL.1006 Carbon.Zeo Umluftfilter - Monolith/Brera;27.10.2025;102812;;FILTER CARBON.ZEO MONOLITH / BRERA;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.1022#HF;3847;2025;10136;Gewürzregal mit zwei Ablagen KACL.1022#HF;27.10.2025;102948;;AIR WALL MAGNET GEWÜRZREGAL - AUSLAUF;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.982#IF;3847;2025;10136;Edelstahl 200X440mm KACL.982#IF;27.10.2025;103013;;SIEB EDELSTAHL 200x440;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;43;Wasser Zubehör
70001;8,03412E+12;KACL.987#IF;3847;2025;10136;Druckknopfventil für Ablauf;27.10.2025;103033;;DRUCKKNOPFVENTIL EDELSTAHL;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;43;Wasser Zubehör
70001;8,03412E+12;CLUI75.E5P2#NEUI490F;3847;2025;10136;Inselhaube 175cm Edelstahl/Lichtleiste weiss;27.10.2025;103064;;LUMEN NRS IS 175  LINKS - !! NRS NEU !!;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;KACL.571#N;3847;2025;10136;Verlängerung Wandhaube 960mm NRS Schwarz;27.10.2025;103067;;SCHACHT H960 WAND NRS KACL.571#N SCHWARZ;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.1026;3847;2025;10136;Silence Kit für Monolith und Brera KACL.1026;27.10.2025;103076;;SILENCE KIT;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CVJN75.E23P2#ZZZN490F;3847;2025;10136;Wandhaube 75 cm schwarz - 800m3/h;27.10.2025;103114;;VIRGOLA NO-DROP TOUCH 75 SCHWARZ;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CLTI20.E0P2#BRSN451F;3847;2025;10136;Inselhaube 120 cm Bronze;27.10.2025;103130;;LIGHT IS 120 BRONZE;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;;3847;2025;10136;Wandhaube 60 cm schwarz - 800m3/h;27.10.2025;103178;;VIRGOLA TOUCH 60 SCHWARZ;30;30;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CVJN90.E25P2#EUN490F;3847;2025;10136;Wandhaube 90 cm schwarz - 800m3/h;27.10.2025;103180;;VIRGOLA TOUCH 90 SCHWARZ;20;20;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;;3847;2025;10136;Wandhaube 90 cm Edelstahl- 800m3/h;27.10.2025;103187;;VIRGOLA TOUCH 90 EDELSTAHL;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CPLI20.E23P2#EUB490F;3847;2025;10136;Inselhaube 120 cm Weiß;27.10.2025;103226;;PLANE (PLUS) IS 120 WEISS;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CGIW50.E26P2#EUI490F;3847;2025;10136;Lüfterbaustein 50 cm - Edelstahl - 800mł/h;27.10.2025;103227;;LÜFTERBAUSTEIN (PLUS) 50 EDELSTAHL;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CGIW05.E26P2#EUN490F;3847;2025;10136;Lüfterbaustein 105 cm - Schwarz - 800mł/h;27.10.2025;103234;;LÜFTERBAUSTEIN (PLUS) 105 SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CGPW90.E3P2#EUI490F;3847;2025;10136;Lüfterbaustein 90 cm - Edelstahl - 800mł/h;27.10.2025;103236;;LÜFTERBAUSTEIN NO-DROP (PLUS) 90 EDELSTAHL;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CPLN90.E24P2#EUN490F;3847;2025;10136;Wandhaube 90 cm Schwarz;27.10.2025;103238;;PLANE NRS (PLUS) W 90 SCHWARZ;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;;3847;2025;10136;Inselhaube 90 cm Schwarz;27.10.2025;103240;;PLANE NRS (PLUS) IS 90 SCHWARZ;4;4;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;120;NRS System
70001;8,03412E+12;CGRW70.E3P2#EUI490F;3847;2025;10136;Lüfterbaustein 70cm Edelstahl - EEK A+;27.10.2025;103273;;LÜFTERBAUSTEIN (PLUS) 70  GREEN TECH;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;151;Einbau
70001;8,03412E+12;CVJN90.E29P2#EUN490F;3847;2025;10136;Einbauhaube 90cm Schwarz;27.10.2025;103326;;VIRGOLA TOUCH NRS 90 SCHWARZ;10;10;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;121;Einbau NRS
70001;8,03412E+12;;3847;2025;10136;Deckenlüfter 120cm Edelstahl - Haubenkörper;27.10.2025;103335;;STELLA (PLUS) 120 EDELSTAHL;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CMFI40.E14P2#EUN490F;3847;2025;10136;Inselhaube 40cm schwarz;27.10.2025;103336;;MIRA (PLUS) IS 40 BLACK;3;3;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;170;sonstige Hauben Serien
70001;8,03412E+12;CMFN40.E10P2#EUN490F;3847;2025;10136;Wandhaube 40cm schwarz;27.10.2025;103337;;MIRA (PLUS) W 40 BLACK;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;170;sonstige Hauben Serien
70001;8,03412E+12;CMFN40.E11P2#EUI490F;3847;2025;10136;Wandhaube 40cm Edelstahl- teleskopierbar;27.10.2025;103340;;MIRA (PLUS) W 40  EDELSTAHL TELESKOP;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;KACL.1039;3847;2025;10136;KACL.1039 Carbon.Zeo Microtech;27.10.2025;103348;;UMLUFTFILTER - CARBON.ZEO MICROTECH - KACL.1039;50;50;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CLVI20.E1P7#ZZZ7461F;3847;2025;10136;Circle.Tech - Inselhaube - 600mł/h;27.10.2025;103393;;LEVANTE IS 120CM - GRAU ALL MATT- PLATTE SCHWARZ;15;15;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;190;Circle.Tech
70001;8,03412E+12;KACL.1043;3847;2025;10136;KACL.1043 Carbon.Zeo Microtech - regenerierbar;27.10.2025;103821;;UMLUFTFILTER MICROTECH - ZERO (EASY);5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.1054;3847;2025;10136;KACL.1054 Carbon.Zeo Microtech - regenerierbar;27.10.2025;103822;;UMLUFTFILTER MICROTECH - MONOLITH / BRERA;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;KACL.1048;3847;2025;10136;KACL.1048 Carbon.Zeo Microtech - regenerierbar;27.10.2025;103824;;UMLUFTFILTER MICROTECH - CIRCLE.TECH SET;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;600;Zubehör
70001;8,03412E+12;CPON90.E11P2#EUI490F;3847;2025;10136;Wandhaube 35 cm Edelstahl;27.10.2025;103830;;POLAR EVO W 35 EDELSTAHL;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CPON90.E11P2#EUN490F;3847;2025;10136;Wandhaube 35 cm schwarz;27.10.2025;103832;;POLAR EVO W 35 BLACK;1;1;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;170;sonstige Hauben Serien
70001;8,03412E+12;CPOI90.E11P2#EUI490F;3847;2025;10136;Inselhaube 35 cm Edelstahl;27.10.2025;103833;;POLAR EVO IS 35 EDELSTAHL;5;5;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;150;Design
70001;8,03412E+12;CUZQ90.06P8#ZZZC461F;3847;2025;10136;Induktionskochfeld mit Absaugung Umluft - 84cm;27.10.2025;103880;;ZERO EASY 84 - MATT UMLUFT;4;4;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;51;Muldenlüfter
70001;;;3847;2025;10136;78x51cm - 7.400W mit Fernbedienung für Dunstabzug;27.10.2025;103953;;INDUKTIONSKOCHFELD 78CM MATT NEU FERNB. EVTL UMBAU;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;52;Kochfelder
70001;;;3847;2025;10136;58x51cm - 7.400W mit Fernbedienung für Dunstabzug;27.10.2025;103954;;INDUKTIONSKOCHFELD 58CM MATT NEU FERNBE EVTL UMBAU;2;2;Stk;Nein;Nein;EUR;Euro;Netto;2;EU mit UStID;52;Kochfelder
